CustomerId,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Gender,Geography,Exited
15004110,732,22,10,6699.99,2,0,1,114960.71,0,0,0
15004111,654,57,9,16644.67,2,1,1,131430.32,0,0,0
15004112,792,35,10,3538.59,2,1,0,22211.45,1,1,0
15004113,714,50,3,12666.73,4,1,0,36715.05,0,1,0
15004114,614,28,0,9423.48,1,0,1,86213.91,1,1,1
15004115,585,64,3,10552.11,2,1,0,101145.37,0,0,0
15004116,572,53,5,60810.0,3,1,1,142393.76,1,1,0
15004117,666,50,1,30311.85,1,0,1,51327.05,0,1,0
15004118,495,29,1,8317.79,2,0,0,133356.33,1,1,1
15004119,582,54,1,930.47,2,1,0,123260.07,1,1,1
15004120,718,22,9,20451.13,1,0,1,78469.38,0,0,0
15004121,764,34,1,29891.73,1,1,1,91097.65,1,0,0
15004122,559,52,4,33033.12,1,1,1,130662.96,0,1,1
15004123,605,59,9,45012.23,1,1,0,138698.65,0,0,1
15004124,734,34,10,13306.36,2,0,1,149097.75,1,2,0
15004125,710,58,10,39502.48,1,1,1,101619.23,0,0,0
15004126,755,51,6,35336.79,2,1,1,141077.21,1,0,0
15004127,732,53,1,32944.9,2,1,1,145975.4,0,1,0
15004128,654,35,1,28697.29,2,1,1,109350.38,0,0,0
15004129,574,40,3,10424.96,3,1,0,144434.0,1,1,0
15004130,675,40,3,55917.38,2,1,0,147434.01,1,1,0
15004131,649,49,7,43964.0,2,1,0,30449.15,0,0,0
15004132,678,37,1,10867.42,2,1,1,22874.64,1,2,0
15004133,598,50,3,664.83,1,0,0,144461.75,1,2,1
15004134,615,30,5,51681.2,1,1,0,121475.05,0,1,0
15004135,720,45,4,11290.1,2,1,1,140917.19,1,1,0
15004136,605,54,2,17211.03,1,1,1,148982.47,0,1,1
15004137,579,51,4,17028.74,1,1,1,130694.28,0,2,0
15004138,611,50,0,629.03,2,1,0,90049.0,0,1,1
15004139,609,40,8,146429.77,3,1,1,111257.13,1,0,0
15004140,767,26,6,13616.09,3,1,0,129441.98,0,0,0
15004141,537,72,0,7329.93,1,0,1,101005.92,0,1,1
15004142,638,39,1,250000.0,1,1,0,97551.57,1,2,0
15004143,600,60,2,474.54,2,0,0,92180.88,0,1,1
15004144,540,50,1,91644.6,2,1,1,68947.45,1,0,0
15004145,643,44,0,7107.13,2,1,0,27225.66,1,0,0
15004146,690,52,10,7608.74,1,1,0,32620.29,0,0,0
15004147,786,47,4,100548.27,1,1,0,143535.76,1,1,0
15004148,606,51,5,34319.81,1,0,1,110080.07,0,1,0
15004149,606,51,5,17694.44,2,1,1,52772.44,1,1,0
15004150,551,24,0,1576.06,2,1,0,73217.36,1,0,1
15004151,553,64,5,89057.9,3,1,1,38756.95,0,0,0
15004152,729,59,10,157345.91,2,1,1,47402.35,1,0,0
15004153,568,53,1,77487.96,1,1,0,75012.78,1,0,1
15004154,487,39,0,2921.93,1,1,0,114203.72,0,1,1
15004155,679,37,2,10854.17,2,1,1,41725.3,1,2,0
15004156,622,23,0,3069.86,1,0,0,70739.62,0,1,1
15004157,736,39,1,93002.25,2,1,1,119919.15,0,1,0
15004158,644,64,2,5543.5,2,1,0,27393.57,0,1,1
15004159,748,41,0,21571.14,1,1,1,97051.9,0,2,0
15004160,680,23,0,184307.19,2,0,0,52670.56,0,1,1
15004161,607,47,5,24319.65,1,0,1,37299.01,1,2,0
15004162,605,40,6,55453.47,4,1,0,40050.55,1,0,0
15004163,576,51,1,18944.95,1,1,0,43329.43,1,2,1
15004164,650,18,10,40678.75,2,1,1,54092.5,0,0,0
15004165,469,50,5,7953.71,2,1,0,105531.07,0,2,1
15004166,685,29,9,776.62,1,1,0,42481.41,1,0,1
15004167,666,32,2,348.0,1,0,1,24398.44,1,1,1
15004168,716,34,2,128782.58,1,1,0,26750.18,0,0,0
15004169,806,50,2,33762.68,1,1,1,32816.27,1,0,0
15004170,594,51,4,250000.0,2,1,1,95375.78,1,1,0
15004171,618,30,6,203593.78,3,1,1,26441.32,0,1,0
15004172,716,38,1,250000.0,2,1,1,66341.24,0,2,0
15004173,602,22,5,12726.74,2,1,0,87338.94,1,1,0
15004174,583,29,2,1071.47,1,0,0,41396.56,0,1,1
15004175,538,26,2,416.55,1,1,1,52088.79,0,1,1
15004176,729,63,8,59942.79,2,0,1,128933.56,1,1,0
15004177,482,34,2,175.51,1,1,0,60018.57,0,0,1
15004178,624,59,1,67537.23,1,1,0,81858.78,0,0,0
15004179,739,39,9,11624.43,2,1,0,113415.85,1,0,0
15004180,756,19,4,57611.15,2,1,1,89692.68,1,0,0
15004181,526,44,3,5670.1,2,1,0,116222.6,1,0,0
15004182,659,54,4,13429.57,2,0,0,124215.35,1,0,1
15004183,685,42,4,41943.41,1,1,0,59451.67,0,0,0
15004184,760,31,4,21067.62,2,1,1,103242.25,0,0,0
15004185,604,18,0,8806.25,1,1,1,69101.03,1,1,1
15004186,659,27,10,46843.06,2,1,0,38300.34,1,1,0
15004187,662,40,4,250000.0,2,1,1,141877.02,0,1,0
15004188,619,55,1,9328.67,1,0,0,132387.46,0,2,1
15004189,749,41,3,158411.42,4,0,1,50212.83,0,0,0
15004190,677,47,10,81339.36,2,1,0,54121.75,1,0,0
15004191,708,44,4,53159.46,1,0,0,146287.4,0,0,0
15004192,521,47,3,250000.0,1,1,1,52449.37,0,1,0
15004193,726,35,0,1369.12,1,1,0,131484.24,0,1,1
15004194,433,28,10,4991.16,1,0,1,147979.67,1,1,0
15004195,564,53,10,120966.56,1,1,1,62521.17,1,1,0
15004196,809,47,3,131567.12,1,1,0,123920.12,1,0,0
15004197,580,18,10,29525.68,2,0,1,99133.29,1,0,0
15004198,625,34,4,18472.06,1,1,1,87694.43,0,2,0
15004199,651,58,7,34268.29,2,1,0,129992.79,1,1,0
15004200,621,45,5,22175.27,2,0,1,96004.46,1,2,0
15004201,784,42,4,11499.74,3,1,1,125089.26,1,0,0
15004202,663,76,0,22287.39,1,0,1,62516.29,0,0,0
15004203,728,45,3,6409.56,2,1,0,87459.59,0,0,0
15004204,636,54,10,114203.78,2,1,1,36672.56,1,1,0
15004205,790,53,1,250000.0,1,1,1,50097.41,0,1,0
15004206,790,53,4,7082.64,2,1,0,140743.32,0,0,0
15004207,560,32,0,1791.82,2,0,0,21333.87,1,0,1
15004208,704,61,8,81773.93,1,1,1,116047.41,1,2,0
15004209,729,59,10,12606.93,2,1,1,30733.69,0,0,0
15004210,699,42,6,10721.33,2,1,1,98945.8,1,0,0
15004211,651,37,4,250000.0,1,0,0,46373.17,1,1,0
15004212,585,57,0,65276.92,1,1,0,115306.37,0,0,0
15004213,643,59,2,17554.57,3,1,1,57738.97,0,1,0
15004214,730,45,6,250000.0,2,1,1,120524.26,0,1,0
15004215,721,52,0,76648.09,3,1,0,99619.63,1,0,0
15004216,450,24,1,24604.19,2,0,0,44641.08,1,0,1
15004217,764,37,1,39708.57,2,1,1,46278.48,1,0,0
15004218,722,28,3,11697.05,1,1,0,121832.03,0,1,1
15004219,709,48,1,58508.12,2,1,0,107903.08,1,1,0
15004220,530,29,10,79789.46,4,1,0,144582.71,1,0,0
15004221,681,39,1,5672.07,1,0,1,136490.04,0,0,0
15004222,448,63,1,81488.04,2,1,0,134872.98,1,1,1
15004223,798,68,1,19148.3,4,1,1,55274.22,0,0,0
15004224,665,37,10,195406.09,1,1,1,58230.45,0,1,0
15004225,643,59,3,48027.55,1,1,0,137701.68,0,0,0
15004226,452,59,1,3664.57,2,1,1,101699.18,0,2,1
15004227,636,52,0,6244.32,1,0,0,81731.22,1,1,1
15004228,674,51,3,242231.99,2,1,0,144232.36,1,0,0
15004229,650,64,3,16130.06,1,0,1,136926.09,1,2,0
15004230,585,67,0,1056.66,1,1,0,67422.67,0,1,1
15004231,483,51,1,36312.83,1,1,0,97321.48,0,1,0
15004232,710,34,4,48352.6,3,1,1,117495.28,0,2,0
15004233,536,35,4,58785.92,3,1,1,80189.11,0,0,0
15004234,567,62,2,1932.2,1,0,1,98545.73,0,0,1
15004235,635,47,5,100659.44,1,1,1,61200.25,1,2,0
15004236,596,24,1,533.54,1,1,0,99148.81,1,1,1
15004237,618,35,3,188053.57,2,1,1,126581.07,0,0,0
15004238,620,66,1,250000.0,3,1,1,96933.1,0,2,0
15004239,751,37,0,25200.28,3,1,0,34804.79,1,0,0
15004240,618,47,2,250000.0,3,1,0,42582.29,1,2,0
15004241,408,23,2,7770.08,1,0,1,104474.75,1,1,1
15004242,537,23,3,250000.0,2,0,0,78543.12,0,1,1
15004243,532,58,2,1769.56,1,0,0,147179.13,1,0,1
15004244,529,39,2,15497.28,3,1,1,81040.32,1,1,0
15004245,601,55,6,23525.1,1,1,1,115690.02,1,0,0
15004246,765,61,4,23567.84,2,1,1,21041.67,0,1,0
15004247,637,22,3,222895.5,2,1,0,33230.84,1,0,0
15004248,686,61,4,96537.62,1,1,1,104703.2,1,0,0
15004249,593,63,1,96260.33,3,1,1,80050.02,0,1,0
15004250,782,30,8,9286.65,1,1,1,121339.65,0,1,0
15004251,682,41,2,60975.45,2,1,0,59062.1,0,2,0
15004252,655,45,0,9493.72,2,1,0,94352.55,1,2,0
15004253,775,29,1,14091.71,2,0,1,20738.28,0,0,0
15004254,630,43,6,5157.89,2,1,0,87187.01,0,0,0
15004255,581,32,5,32542.28,1,1,0,53827.91,0,1,0
15004256,617,38,1,125261.46,2,1,1,118684.88,1,0,0
15004257,850,57,7,8684.47,2,1,1,103432.63,0,1,0
15004258,556,46,0,45877.52,1,1,0,80514.2,0,2,0
15004259,591,55,7,46239.57,1,0,1,120679.92,0,1,0
15004260,682,28,5,9671.71,1,0,0,31934.85,1,1,1
15004261,749,42,4,38417.3,2,1,1,33179.66,0,2,0
15004262,445,33,8,126148.55,2,0,0,102187.4,1,2,0
15004263,588,56,10,3138.52,1,1,0,60430.71,0,0,0
15004264,781,53,1,11673.94,1,1,1,92082.5,1,0,0
15004265,803,37,2,13692.83,2,1,0,134226.81,0,1,0
15004266,623,44,3,8750.53,2,1,0,138486.2,0,0,0
15004267,598,55,1,321.68,2,1,0,80597.77,1,1,1
15004268,420,38,2,99913.51,2,1,1,31969.99,0,1,0
15004269,646,35,0,19172.23,3,0,0,120236.85,1,0,0
15004270,595,31,0,41760.12,3,1,0,89769.72,1,0,0
15004271,526,50,1,434.11,2,1,0,26688.85,0,2,1
15004272,623,41,10,196546.28,3,1,0,34006.52,0,0,0
15004273,573,54,5,90025.56,1,1,1,85625.36,0,1,0
15004274,401,23,7,14951.52,1,0,0,96897.25,1,0,1
15004275,604,48,9,21445.26,1,1,1,100697.0,1,0,0
15004276,602,49,10,145466.53,2,1,0,47445.59,1,1,0
15004277,550,22,2,18236.37,4,1,1,32014.01,0,0,0
15004278,625,38,1,30996.29,2,1,1,112831.95,1,0,0
15004279,735,49,2,3682.46,1,0,1,46146.59,0,0,0
15004280,585,46,1,6179.39,2,1,1,72923.13,1,0,0
15004281,611,38,2,250000.0,2,1,1,104021.61,0,2,0
15004282,557,34,0,13986.04,2,1,0,57095.99,1,1,1
15004283,603,55,6,22573.18,2,1,1,137990.24,1,1,0
15004284,601,50,4,41768.42,2,1,0,83582.43,0,1,1
15004285,635,28,4,45597.39,3,1,0,50285.24,0,1,0
15004286,702,38,10,14217.25,2,0,0,96168.62,1,0,0
15004287,677,39,4,65802.78,4,1,1,89420.82,0,1,0
15004288,666,39,2,59926.8,4,0,1,29691.26,1,1,0
15004289,652,47,10,5846.48,4,1,1,71060.42,1,0,0
15004290,610,41,8,188154.91,3,1,1,40055.44,1,2,0
15004291,705,53,5,20490.32,3,1,0,45505.78,0,0,0
15004292,582,33,0,992.64,1,0,0,85517.41,1,1,1
15004293,746,23,0,25515.59,1,0,1,32054.58,1,0,0
15004294,621,35,2,44589.46,2,1,0,80916.68,0,2,0
15004295,489,67,0,2857.01,1,0,0,147172.38,1,2,1
15004296,678,29,0,200.91,1,0,1,84856.61,1,2,1
15004297,716,45,2,2292.93,2,1,1,20210.84,1,2,0
15004298,665,41,7,41751.02,3,0,1,144914.46,1,2,0
15004299,722,34,6,7963.74,3,0,0,118911.27,0,2,0
15004300,684,18,2,215880.57,1,0,1,62718.35,1,2,0
15004301,632,30,4,22136.47,2,0,1,86628.2,1,2,0
15004302,377,50,5,21350.6,1,1,1,75273.22,0,0,1
15004303,653,20,2,5000.57,2,0,0,81758.29,0,0,0
15004304,553,56,5,48076.13,4,0,1,21538.29,1,1,0
15004305,690,48,0,12207.87,2,0,0,53148.02,0,0,0
15004306,741,41,4,40593.59,1,0,1,77105.3,1,0,0
15004307,569,45,9,54907.07,2,1,1,50048.22,0,1,0
15004308,582,31,1,44160.95,2,1,0,91608.6,1,0,1
15004309,583,43,5,17810.81,2,0,1,52670.12,1,0,0
15004310,501,29,1,751.3,1,1,1,89237.79,0,1,1
15004311,650,23,1,40872.58,3,1,0,114116.11,0,1,0
15004312,701,33,5,32962.64,2,1,0,135788.05,1,1,0
15004313,680,46,6,90225.42,2,0,1,28301.05,0,1,0
15004314,586,31,2,81683.85,2,0,1,32291.31,1,2,0
15004315,781,29,4,106354.07,1,1,1,76242.3,0,1,0
15004316,666,44,6,250000.0,3,1,1,97853.57,1,1,0
15004317,850,55,10,169047.22,4,1,0,102559.08,1,2,0
15004318,641,39,2,6243.36,3,1,1,139854.12,1,1,0
15004319,700,40,10,6450.98,3,1,1,34144.8,1,0,0
15004320,539,34,3,19331.06,2,1,1,108367.52,0,2,0
15004321,738,44,10,11787.42,2,1,1,103875.47,1,0,0
15004322,506,68,1,44728.76,2,1,0,102575.7,0,1,1
15004323,589,40,3,40629.7,4,1,0,113997.23,0,0,0
15004324,634,36,1,69345.12,2,1,0,86524.21,0,0,0
15004325,631,47,6,4586.11,2,1,1,100953.98,1,2,0
15004326,691,63,5,124716.04,4,1,1,139572.75,0,1,0
15004327,803,61,5,4408.73,2,1,1,105363.92,0,1,0
15004328,680,56,10,27258.02,1,1,1,71029.76,0,1,0
15004329,626,59,2,1514.31,2,0,0,77311.55,0,2,1
15004330,602,34,1,14459.63,2,1,1,50201.12,1,2,0
15004331,601,61,2,52526.0,2,1,1,81032.31,1,0,0
15004332,627,39,1,54093.59,2,1,1,149855.96,1,0,0
15004333,674,52,3,5711.91,1,1,1,97410.04,1,2,0
15004334,668,37,4,39199.84,2,1,1,51886.34,0,2,0
15004335,655,27,0,7870.77,1,0,0,47713.22,1,2,1
15004336,683,60,1,416.67,1,1,1,33921.46,1,0,1
15004337,660,34,4,7949.37,1,1,1,121522.55,0,0,0
15004338,574,35,1,19492.85,2,1,1,134494.2,0,0,0
15004339,506,43,1,23480.31,2,1,0,46210.41,1,2,0
15004340,600,50,3,32163.51,2,1,1,125175.3,0,0,0
15004341,685,52,0,34039.32,1,0,1,135898.77,1,0,0
15004342,532,33,6,42029.83,3,1,1,46312.6,0,0,0
15004343,706,43,3,58492.27,3,1,0,101447.13,1,0,0
15004344,515,36,5,48859.13,2,1,1,92629.96,1,0,0
15004345,760,53,5,6959.43,1,0,1,148248.53,0,1,0
15004346,629,32,10,40069.19,1,1,0,131827.92,0,1,0
15004347,652,48,4,12164.52,2,1,1,143083.06,0,1,0
15004348,613,39,1,183675.18,2,0,0,107507.37,1,0,0
15004349,850,36,3,53008.42,1,1,1,106410.41,1,1,0
15004350,595,29,1,46510.07,4,1,1,90528.44,0,0,0
15004351,578,38,4,8282.8,2,1,1,62921.95,1,2,0
15004352,560,67,1,7949.66,1,1,0,74674.72,0,1,1
15004353,702,52,6,103518.58,2,1,1,116224.8,0,0,0
15004354,699,50,7,23904.27,3,1,1,82851.46,0,2,0
15004355,715,35,4,220782.96,2,1,1,88542.93,0,2,0
15004356,697,62,1,5775.51,1,1,0,45237.45,1,0,0
15004357,604,50,4,5734.93,1,1,0,71468.2,1,1,1
15004358,628,49,7,21695.73,2,1,1,113522.04,1,2,0
15004359,579,35,2,30703.92,2,1,0,124754.42,1,1,0
15004360,632,61,1,96184.17,1,0,0,145044.04,0,0,0
15004361,690,40,3,47459.7,2,1,0,123661.68,1,0,0
15004362,657,35,3,30560.26,2,1,1,29559.06,1,1,0
15004363,803,58,2,73392.99,2,1,1,110865.51,0,0,0
15004364,666,40,3,94790.32,2,1,1,32915.04,1,2,0
15004365,664,49,10,250000.0,2,0,0,107378.81,1,1,0
15004366,542,50,5,17878.79,2,1,1,98222.61,0,0,0
15004367,699,34,10,5523.26,2,1,1,91589.44,0,1,0
15004368,721,55,0,69269.44,3,1,1,64076.44,0,1,0
15004369,541,55,0,100.02,2,0,1,135181.51,1,2,1
15004370,652,64,5,135371.46,2,1,0,139822.89,0,1,0
15004371,566,57,6,3819.26,2,0,0,73750.71,0,1,1
15004372,565,38,6,2954.17,1,1,0,80900.19,1,0,0
15004373,631,29,1,7226.45,2,1,1,126987.86,0,0,0
15004374,615,31,1,1138.95,2,0,1,71332.91,1,2,1
15004375,476,34,2,13003.8,1,0,0,54360.66,1,0,0
15004376,670,53,0,1417.62,1,0,0,104462.54,0,1,1
15004377,614,29,1,14024.66,1,0,0,26907.17,1,1,1
15004378,606,28,2,2347.33,1,1,1,98992.35,0,0,1
15004379,554,39,4,30290.42,2,1,1,121231.92,1,1,0
15004380,403,27,0,376.01,1,0,0,128833.11,0,2,1
15004381,619,62,9,5928.96,2,0,1,29145.81,1,1,0
15004382,623,61,5,149982.78,2,1,0,80926.66,0,1,0
15004383,737,60,3,15236.57,2,0,0,68910.71,1,1,0
15004384,645,47,6,18767.61,1,1,1,118201.89,0,0,0
15004385,496,58,0,12983.41,2,1,1,74733.97,0,2,1
15004386,587,30,4,11679.38,3,1,1,32624.51,0,0,0
15004387,626,42,5,8519.37,2,0,1,27988.62,0,0,0
15004388,613,52,4,112803.18,1,1,1,142867.74,1,0,0
15004389,553,62,10,11906.15,2,1,0,100310.7,0,1,0
15004390,651,36,10,14522.82,1,1,1,89001.04,0,1,0
15004391,759,26,3,61464.03,3,0,1,111310.69,0,1,0
15004392,591,43,4,50938.46,3,1,1,132531.04,1,1,0
15004393,568,40,10,154652.39,3,1,0,126171.05,0,0,0
15004394,574,40,7,5263.74,2,0,0,45169.52,1,0,0
15004395,495,39,2,42053.52,1,1,0,76618.97,0,0,0
15004396,443,50,3,14944.86,3,0,0,56584.93,1,0,1
15004397,627,42,3,51924.91,3,1,0,128938.09,1,0,0
15004398,601,48,4,67756.79,2,1,1,146042.76,0,1,0
15004399,799,44,6,60866.48,1,1,1,105807.71,1,1,0
15004400,632,29,8,8109.17,1,1,1,141919.3,0,0,0
15004401,525,56,5,19256.24,3,1,1,23254.45,1,2,0
15004402,690,31,2,10082.42,2,1,1,97534.95,1,0,0
15004403,576,38,10,42728.83,2,1,1,106789.53,0,0,0
15004404,683,44,0,24277.39,2,1,1,22593.64,0,2,0
15004405,602,70,1,30763.15,2,1,1,57583.36,0,0,0
15004406,737,29,8,144876.96,2,1,1,103545.87,1,0,0
15004407,613,63,2,44490.53,2,0,1,134728.98,1,2,1
15004408,802,47,2,64518.85,4,0,1,110488.01,0,0,0
15004409,600,31,1,159349.48,2,1,1,145795.33,1,0,0
15004410,772,49,1,13723.71,1,1,1,143932.21,1,1,0
15004411,668,32,4,250000.0,2,1,0,139032.53,1,1,0
15004412,658,61,6,9667.98,1,1,0,85042.46,1,0,1
15004413,507,59,1,4804.07,1,1,1,122923.98,0,1,1
15004414,649,49,8,6745.43,1,1,1,48056.08,0,0,0
15004415,666,54,2,20886.35,1,0,0,91315.93,1,2,1
15004416,574,45,10,30331.28,2,0,1,21991.55,1,1,0
15004417,556,51,2,247.74,1,1,1,143130.88,1,1,1
15004418,583,43,1,55099.32,1,1,1,40803.94,1,0,0
15004419,603,62,1,144.49,1,0,0,104155.56,1,1,1
15004420,740,26,1,39491.15,2,1,1,88435.97,0,2,0
15004421,647,52,4,36934.29,2,1,1,73952.78,0,1,0
15004422,613,39,2,131918.66,1,1,0,127431.73,1,1,0
15004423,526,29,1,61805.88,2,0,0,88729.38,0,1,1
15004424,631,29,3,3880.89,2,1,0,67820.0,0,2,1
15004425,560,49,1,10906.72,3,1,1,74001.17,0,0,0
15004426,734,59,2,222268.68,2,1,1,148966.93,1,1,0
15004427,630,23,10,123702.64,2,1,1,97677.65,1,0,0
15004428,552,50,3,3281.93,1,0,1,32029.05,0,1,1
15004429,624,31,1,25124.98,1,1,1,97102.93,1,1,0
15004430,666,42,1,5673.36,2,1,0,86637.58,1,2,0
15004431,708,35,2,76393.08,4,1,0,39656.07,1,2,0
15004432,582,43,0,10914.38,2,0,1,141379.49,1,1,0
15004433,536,49,2,15511.82,1,1,0,36262.37,0,0,0
15004434,781,39,1,78077.97,2,1,1,117996.85,1,0,0
15004435,567,53,10,9732.95,1,1,1,94094.76,0,1,0
15004436,667,48,5,18461.37,1,1,1,53924.92,0,1,0
15004437,700,35,10,13893.64,1,1,1,112946.29,0,0,0
15004438,766,25,1,30992.53,1,1,1,137635.76,1,2,0
15004439,812,48,1,72406.12,1,0,1,132435.44,1,1,0
15004440,619,56,1,193533.69,2,1,0,134647.43,0,0,0
15004441,785,18,2,72659.7,2,0,0,81053.11,0,0,0
15004442,578,33,2,110090.46,1,1,1,52970.37,1,0,0
15004443,814,50,1,250000.0,2,1,1,126377.87,1,0,0
15004444,660,39,10,81028.56,2,1,1,115787.23,1,1,0
15004445,694,26,1,9435.52,2,0,0,36101.53,0,0,1
15004446,761,27,2,250000.0,2,1,1,28972.47,1,0,0
15004447,671,36,5,49259.34,2,1,1,149648.01,1,0,0
15004448,590,34,2,26586.37,2,1,1,49411.89,0,0,0
15004449,724,44,10,53474.0,3,1,1,79821.24,1,0,0
15004450,728,58,10,15691.65,1,1,1,103438.43,0,2,0
15004451,475,32,0,13879.38,1,0,1,88901.07,1,0,1
15004452,619,37,10,26357.78,2,1,1,46328.95,1,0,0
15004453,566,38,4,139321.65,1,1,1,119495.06,0,1,0
15004454,476,78,1,41083.59,4,1,1,94382.96,0,1,0
15004455,743,68,3,3497.47,1,0,1,21003.62,1,2,0
15004456,650,34,1,8933.24,1,1,1,144331.09,0,0,0
15004457,591,40,2,27611.66,2,0,1,121659.03,1,1,0
15004458,693,45,5,9359.02,2,1,0,85805.06,0,0,0
15004459,632,43,4,3205.26,2,0,1,73119.39,0,0,0
15004460,691,61,2,21132.72,1,1,1,121142.27,0,0,0
15004461,692,42,10,14931.07,3,1,1,28486.24,1,0,0
15004462,735,44,1,13475.06,3,1,1,130393.71,0,1,0
15004463,670,42,10,3444.07,3,1,1,92444.47,0,0,0
15004464,572,36,2,74767.36,2,1,0,21951.7,0,0,0
15004465,709,33,0,250000.0,2,0,1,149107.21,0,2,0
15004466,472,60,2,6070.88,1,0,0,101948.31,0,1,1
15004467,788,59,1,1283.76,2,0,0,123662.67,0,1,1
15004468,675,47,4,12140.97,1,0,0,119678.38,0,2,0
15004469,643,26,4,37351.13,2,0,1,108669.77,1,0,0
15004470,651,38,1,30725.68,2,0,1,108162.7,0,0,0
15004471,746,29,4,230504.72,1,0,1,50009.84,0,1,0
15004472,662,50,3,12796.61,3,1,1,83873.02,0,1,0
15004473,731,32,1,95495.06,2,1,1,29525.91,1,0,0
15004474,768,32,10,10432.52,2,1,1,133551.37,1,1,0
15004475,723,28,7,234201.01,2,1,1,122415.39,1,0,0
15004476,543,31,0,3766.43,1,1,0,105051.79,0,0,1
15004477,470,60,0,17417.9,1,1,0,46847.91,0,0,1
15004478,722,57,5,127657.49,4,1,1,84236.75,1,2,0
15004479,664,63,4,202792.51,1,1,1,40736.81,0,0,0
15004480,684,46,6,20030.54,1,1,0,105546.78,1,0,0
15004481,672,47,3,165008.62,2,0,1,79728.13,0,0,0
15004482,684,66,5,5594.62,2,0,0,140763.35,1,2,0
15004483,700,28,5,61265.53,3,1,0,51699.46,1,0,0
15004484,658,18,10,8306.71,4,0,1,82972.54,1,0,0
15004485,787,41,7,79111.78,1,1,0,129995.61,1,1,0
15004486,521,41,5,43568.9,2,1,1,71877.13,1,1,0
15004487,642,55,0,1677.42,1,1,1,137872.93,1,0,1
15004488,660,47,1,250000.0,2,1,1,134633.47,0,1,0
15004489,710,24,0,4597.77,2,1,1,26171.35,1,2,0
15004490,663,54,0,3934.34,2,0,1,127440.03,0,1,1
15004491,691,57,3,234159.42,3,1,1,93204.03,0,1,0
15004492,632,19,4,64959.32,1,1,0,60515.42,1,0,0
15004493,412,23,2,66.2,1,1,0,136401.96,0,2,1
15004494,564,18,0,29586.71,1,1,1,89844.22,0,1,0
15004495,659,28,5,192517.93,2,1,1,79149.91,1,0,0
15004496,637,24,1,8263.42,3,1,1,42724.85,1,2,0
15004497,601,26,1,3670.46,1,0,0,28114.32,1,0,1
15004498,605,26,10,10250.42,2,1,0,26909.78,0,0,0
15004499,705,41,5,126087.38,2,1,1,22687.58,0,1,0
15004500,605,58,1,83194.69,4,0,1,133091.59,1,2,0
15004501,665,36,5,19826.58,1,0,1,134530.02,0,2,0
15004502,739,27,0,14313.44,3,1,1,50576.47,0,1,0
15004503,610,45,8,123745.34,1,0,1,65090.8,0,0,0
15004504,833,41,9,185008.98,3,1,0,77109.57,0,0,0
15004505,803,46,6,67069.38,3,1,1,25106.76,1,0,0
15004506,534,18,1,13544.08,1,1,1,79378.79,1,0,0
15004507,637,34,10,8613.7,1,1,1,47629.13,0,0,0
15004508,646,59,1,93954.52,2,1,0,51855.52,0,0,0
15004509,620,28,2,33856.43,2,1,0,54700.52,1,0,0
15004510,605,65,1,5114.71,2,1,1,106399.07,0,2,0
15004511,652,30,2,114062.33,1,0,1,82034.67,0,1,0
15004512,667,57,7,39407.72,1,0,1,142338.94,0,0,0
15004513,595,50,1,214.77,2,1,0,99114.95,1,1,1
15004514,723,39,4,55993.68,4,1,1,109470.42,0,1,0
15004515,558,49,10,67420.49,1,1,1,27784.43,0,0,0
15004516,655,65,1,13033.34,1,1,1,29580.48,0,0,0
15004517,711,29,7,9104.83,1,1,1,20360.17,0,0,0
15004518,636,51,8,86180.23,3,1,0,148616.31,1,2,0
15004519,554,20,10,73923.11,1,0,1,80170.61,1,0,0
15004520,674,18,2,74.57,1,1,1,117432.06,0,0,1
15004521,671,67,6,18165.75,2,1,1,75240.2,0,0,0
15004522,612,62,9,10046.74,2,1,1,36566.27,0,0,0
15004523,389,74,6,187.51,1,0,0,92624.14,1,1,1
15004524,679,31,1,30709.06,2,1,0,140761.55,0,1,1
15004525,547,53,10,250000.0,2,1,1,134430.05,1,0,0
15004526,644,40,6,9566.73,2,1,1,108141.39,0,0,0
15004527,676,65,3,10560.83,1,1,0,99953.19,0,2,1
15004528,717,43,1,2158.3,4,1,0,78066.24,1,2,0
15004529,601,43,10,10050.93,1,1,1,76251.96,0,0,0
15004530,800,46,0,71406.5,2,1,1,31731.85,0,0,0
15004531,655,39,2,8205.01,2,0,0,29667.62,0,0,0
15004532,682,48,6,35787.91,2,1,1,129566.65,1,2,0
15004533,679,29,8,46179.91,2,0,0,78242.4,1,1,0
15004534,604,44,2,15316.92,2,1,1,20322.99,0,0,0
15004535,800,44,6,141696.96,2,0,1,78363.06,0,1,0
15004536,643,45,3,250000.0,1,1,1,44034.83,1,0,0
15004537,743,44,7,69795.83,1,1,1,145172.11,0,0,0
15004538,706,29,10,233995.9,2,1,1,136823.01,1,0,0
15004539,641,47,0,18819.15,2,1,1,74912.64,1,1,0
15004540,627,27,1,41762.01,2,1,0,79004.46,0,1,0
15004541,635,39,1,36631.38,3,1,0,59523.32,1,1,0
15004542,698,26,10,1771.54,1,1,1,68314.35,1,0,0
15004543,506,58,0,971.0,1,1,0,30535.48,0,0,1
15004544,532,53,7,61251.88,2,1,1,125364.5,1,2,0
15004545,588,62,3,14565.44,2,0,1,34310.37,1,2,0
